date,location,new_cases,new_deaths,total_cases,total_deaths
1/4/20,Egypt,47,1,656,41
2/4/20,Egypt,54,5,710,46
3/4/20,Egypt,69,6,779,52
4/4/20,Egypt,0,0,779,52
5/4/20,Egypt,206,14,985,66
6/4/20,Egypt,85,5,1070,71
7/4/20,Egypt,3,7,1073,78
8/4/20,Egypt,249,7,1322,85
9/4/20,Egypt,238,18,1560,103
10/4/20,Egypt,139,15,1699,118
11/4/20,Egypt,95,17,1794,135
12/4/20,Egypt,145,11,1939,146
13/4/20,Egypt,126,13,2065,159
14/4/20,Egypt,125,5,2190,164
15/4/20,Egypt,160,14,2350,178
16/4/20,Egypt,155,5,2505,183
17/4/20,Egypt,168,13,2673,196
18/4/20,Egypt,171,9,2844,205
19/4/20,Egypt,188,19,3032,224
20/4/20,Egypt,112,15,3144,239
21/4/20,Egypt,189,11,3333,250
22/4/20,Egypt,157,14,3490,264
23/4/20,Egypt,0,0,3490,264
24/4/20,Egypt,169,12,3659,276
25/4/20,Egypt,433,18,4092,294
26/4/20,Egypt,227,13,4319,307
27/4/20,Egypt,0,0,4319,307
28/4/20,Egypt,463,30,4782,337
29/4/20,Egypt,260,22,5042,359
30/4/20,Egypt,226,21,5268,380
1/5/20,Egypt,269,12,5537,392
2/5/20,Egypt,358,14,5895,406
3/5/20,Egypt,298,9,6193,415
4/5/20,Egypt,272,14,6465,429
5/5/20,Egypt,348,7,6813,436
6/5/20,Egypt,388,16,7201,452
7/5/20,Egypt,387,17,7588,469
8/5/20,Egypt,393,13,7981,482
9/5/20,Egypt,495,21,8476,503
10/5/20,Egypt,488,11,8964,514
11/5/20,Egypt,436,11,9400,525
12/5/20,Egypt,346,8,9746,533
13/5/20,Egypt,347,11,10093,544
14/5/20,Egypt,338,12,10431,556
15/5/20,Egypt,398,15,10829,571
16/5/20,Egypt,399,21,11228,592
19/3/20,El Salvador,1,0,1,0
20/3/20,El Salvador,0,0,1,0
21/3/20,El Salvador,2,0,3,0
22/3/20,El Salvador,0,0,3,0
23/3/20,El Salvador,0,0,3,0
24/3/20,El Salvador,2,0,5,0
25/3/20,El Salvador,4,0,9,0
26/3/20,El Salvador,4,0,13,0
27/3/20,El Salvador,0,0,13,0
28/3/20,El Salvador,0,0,13,0
29/3/20,El Salvador,6,0,19,0
30/3/20,El Salvador,11,0,30,0
31/3/20,El Salvador,2,0,32,0
1/4/20,El Salvador,0,1,32,1
2/4/20,El Salvador,9,1,41,2
3/4/20,El Salvador,5,0,46,2
4/4/20,El Salvador,10,1,56,3
5/4/20,El Salvador,6,0,62,3
6/4/20,El Salvador,7,0,69,3
7/4/20,El Salvador,9,1,78,4
8/4/20,El Salvador,0,0,78,4
9/4/20,El Salvador,25,1,103,5
10/4/20,El Salvador,14,1,117,6
11/4/20,El Salvador,1,0,118,6
12/4/20,El Salvador,0,0,118,6
13/4/20,El Salvador,7,0,125,6
14/4/20,El Salvador,24,0,149,6
15/4/20,El Salvador,10,0,159,6
16/4/20,El Salvador,0,0,159,6
17/4/20,El Salvador,5,0,164,6
18/4/20,El Salvador,13,1,177,7
19/4/20,El Salvador,13,0,190,7
20/4/20,El Salvador,11,0,201,7
21/4/20,El Salvador,17,0,218,7
22/4/20,El Salvador,7,0,225,7
23/4/20,El Salvador,12,1,237,8
24/4/20,El Salvador,13,0,250,8
25/4/20,El Salvador,11,0,261,8
26/4/20,El Salvador,37,0,298,8
27/4/20,El Salvador,0,0,298,8
28/4/20,El Salvador,25,0,323,8
29/4/20,El Salvador,22,1,345,9
30/4/20,El Salvador,32,0,377,9
1/5/20,El Salvador,47,1,424,10
2/5/20,El Salvador,22,0,446,10
3/5/20,El Salvador,0,1,446,11
4/5/20,El Salvador,109,1,555,12
5/5/20,El Salvador,32,1,587,13
6/5/20,El Salvador,0,1,587,14
7/5/20,El Salvador,108,1,695,15
8/5/20,El Salvador,0,0,695,15
9/5/20,El Salvador,89,1,784,16
10/5/20,El Salvador,105,1,889,17
11/5/20,El Salvador,69,0,958,17
12/5/20,El Salvador,40,1,998,18
13/5/20,El Salvador,39,2,1037,20
14/5/20,El Salvador,75,0,1112,20
15/5/20,El Salvador,98,3,1210,23
16/5/20,El Salvador,55,2,1265,25
15/3/20,Equatorial Guinea,1,0,1,0
16/3/20,Equatorial Guinea,0,0,1,0
17/3/20,Equatorial Guinea,0,0,1,0
18/3/20,Equatorial Guinea,0,0,1,0
19/3/20,Equatorial Guinea,2,0,3,0
20/3/20,Equatorial Guinea,1,0,4,0
21/3/20,Equatorial Guinea,0,0,4,0
22/3/20,Equatorial Guinea,2,0,6,0
23/3/20,Equatorial Guinea,0,0,6,0
24/3/20,Equatorial Guinea,3,0,9,0
25/3/20,Equatorial Guinea,0,0,9,0
26/3/20,Equatorial Guinea,2,0,11,0
27/3/20,Equatorial Guinea,1,0,12,0
28/3/20,Equatorial Guinea,1,0,13,0
29/3/20,Equatorial Guinea,0,0,13,0
30/3/20,Equatorial Guinea,1,0,14,0
31/3/20,Equatorial Guinea,0,0,14,0
1/4/20,Equatorial Guinea,1,0,15,0
2/4/20,Equatorial Guinea,0,0,15,0
3/4/20,Equatorial Guinea,0,0,15,0
4/4/20,Equatorial Guinea,1,0,16,0
5/4/20,Equatorial Guinea,0,0,16,0
6/4/20,Equatorial Guinea,0,0,16,0
7/4/20,Equatorial Guinea,0,0,16,0
8/4/20,Equatorial Guinea,0,0,16,0
9/4/20,Equatorial Guinea,2,0,18,0
10/4/20,Equatorial Guinea,0,0,18,0
11/4/20,Equatorial Guinea,0,0,18,0
12/4/20,Equatorial Guinea,0,0,18,0
13/4/20,Equatorial Guinea,3,0,21,0
14/4/20,Equatorial Guinea,0,0,21,0
15/4/20,Equatorial Guinea,20,0,41,0
16/4/20,Equatorial Guinea,10,0,51,0
17/4/20,Equatorial Guinea,0,0,51,0
18/4/20,Equatorial Guinea,28,0,79,0
19/4/20,Equatorial Guinea,0,0,79,0
20/4/20,Equatorial Guinea,0,0,79,0
21/4/20,Equatorial Guinea,0,0,79,0
22/4/20,Equatorial Guinea,0,0,79,0
23/4/20,Equatorial Guinea,4,0,83,0
24/4/20,Equatorial Guinea,1,1,84,1
25/4/20,Equatorial Guinea,128,0,212,1
26/4/20,Equatorial Guinea,2,0,214,1
27/4/20,Equatorial Guinea,44,0,258,1
28/4/20,Equatorial Guinea,0,0,258,1
29/4/20,Equatorial Guinea,57,0,315,1
30/4/20,Equatorial Guinea,0,0,315,1
1/5/20,Equatorial Guinea,0,0,315,1
2/5/20,Equatorial Guinea,0,0,315,1
3/5/20,Equatorial Guinea,0,0,315,1
4/5/20,Equatorial Guinea,0,0,315,1
5/5/20,Equatorial Guinea,0,1,315,2
6/5/20,Equatorial Guinea,124,2,439,4
7/5/20,Equatorial Guinea,0,0,439,4
8/5/20,Equatorial Guinea,0,0,439,4
9/5/20,Equatorial Guinea,0,0,439,4
10/5/20,Equatorial Guinea,0,0,439,4
11/5/20,Equatorial Guinea,0,0,439,4
12/5/20,Equatorial Guinea,0,0,439,4
13/5/20,Equatorial Guinea,0,0,439,4
14/5/20,Equatorial Guinea,83,2,522,6
15/5/20,Equatorial Guinea,72,1,594,7
16/5/20,Equatorial Guinea,0,0,594,7
22/3/20,Eritrea,1,0,1,0
23/3/20,Eritrea,0,0,1,0
24/3/20,Eritrea,0,0,1,0
25/3/20,Eritrea,0,0,1,0
26/3/20,Eritrea,3,0,4,0
27/3/20,Eritrea,2,0,6,0
28/3/20,Eritrea,0,0,6,0
29/3/20,Eritrea,0,0,6,0
30/3/20,Eritrea,6,0,12,0
31/3/20,Eritrea,0,0,12,0
1/4/20,Eritrea,3,0,15,0
2/4/20,Eritrea,3,0,18,0
3/4/20,Eritrea,4,0,22,0
4/4/20,Eritrea,0,0,22,0
5/4/20,Eritrea,7,0,29,0
6/4/20,Eritrea,0,0,29,0
7/4/20,Eritrea,2,0,31,0
8/4/20,Eritrea,0,0,31,0
9/4/20,Eritrea,2,0,33,0
10/4/20,Eritrea,0,0,33,0
11/4/20,Eritrea,1,0,34,0
12/4/20,Eritrea,0,0,34,0
13/4/20,Eritrea,0,0,34,0
14/4/20,Eritrea,0,0,34,0
15/4/20,Eritrea,1,0,35,0
16/4/20,Eritrea,0,0,35,0
17/4/20,Eritrea,0,0,35,0
18/4/20,Eritrea,0,0,35,0
19/4/20,Eritrea,0,0,35,0
20/4/20,Eritrea,4,0,39,0
21/4/20,Eritrea,0,0,39,0
22/4/20,Eritrea,0,0,39,0
23/4/20,Eritrea,0,0,39,0
24/4/20,Eritrea,0,0,39,0
25/4/20,Eritrea,0,0,39,0
26/4/20,Eritrea,0,0,39,0
27/4/20,Eritrea,0,0,39,0
28/4/20,Eritrea,0,0,39,0
29/4/20,Eritrea,0,0,39,0
30/4/20,Eritrea,0,0,39,0
1/5/20,Eritrea,0,0,39,0
2/5/20,Eritrea,0,0,39,0
3/5/20,Eritrea,0,0,39,0
4/5/20,Eritrea,0,0,39,0
5/5/20,Eritrea,0,0,39,0
6/5/20,Eritrea,0,0,39,0
7/5/20,Eritrea,0,0,39,0
8/5/20,Eritrea,0,0,39,0
9/5/20,Eritrea,0,0,39,0
10/5/20,Eritrea,0,0,39,0
11/5/20,Eritrea,0,0,39,0
12/5/20,Eritrea,0,0,39,0
13/5/20,Eritrea,0,0,39,0
14/5/20,Eritrea,0,0,39,0
15/5/20,Eritrea,0,0,39,0
16/5/20,Eritrea,0,0,39,0
31/12/19,Estonia,0,0,0,0
1/1/20,Estonia,0,0,0,0
2/1/20,Estonia,0,0,0,0
3/1/20,Estonia,0,0,0,0
4/1/20,Estonia,0,0,0,0
5/1/20,Estonia,0,0,0,0
6/1/20,Estonia,0,0,0,0
7/1/20,Estonia,0,0,0,0
8/1/20,Estonia,0,0,0,0
9/1/20,Estonia,0,0,0,0
10/1/20,Estonia,0,0,0,0
11/1/20,Estonia,0,0,0,0
12/1/20,Estonia,0,0,0,0
13/1/20,Estonia,0,0,0,0
14/1/20,Estonia,0,0,0,0
15/1/20,Estonia,0,0,0,0
16/1/20,Estonia,0,0,0,0
17/1/20,Estonia,0,0,0,0
18/1/20,Estonia,0,0,0,0
19/1/20,Estonia,0,0,0,0
20/1/20,Estonia,0,0,0,0
21/1/20,Estonia,0,0,0,0
22/1/20,Estonia,0,0,0,0
23/1/20,Estonia,0,0,0,0
24/1/20,Estonia,0,0,0,0
25/1/20,Estonia,0,0,0,0
26/1/20,Estonia,0,0,0,0
27/1/20,Estonia,0,0,0,0
28/1/20,Estonia,0,0,0,0
29/1/20,Estonia,0,0,0,0
30/1/20,Estonia,0,0,0,0
31/1/20,Estonia,0,0,0,0
1/2/20,Estonia,0,0,0,0
2/2/20,Estonia,0,0,0,0
3/2/20,Estonia,0,0,0,0
4/2/20,Estonia,0,0,0,0
5/2/20,Estonia,0,0,0,0
6/2/20,Estonia,0,0,0,0
7/2/20,Estonia,0,0,0,0
8/2/20,Estonia,0,0,0,0
9/2/20,Estonia,0,0,0,0
10/2/20,Estonia,0,0,0,0
11/2/20,Estonia,0,0,0,0
12/2/20,Estonia,0,0,0,0
13/2/20,Estonia,0,0,0,0
14/2/20,Estonia,0,0,0,0
15/2/20,Estonia,0,0,0,0
16/2/20,Estonia,0,0,0,0
17/2/20,Estonia,0,0,0,0
18/2/20,Estonia,0,0,0,0
19/2/20,Estonia,0,0,0,0
20/2/20,Estonia,0,0,0,0
21/2/20,Estonia,0,0,0,0
22/2/20,Estonia,0,0,0,0
23/2/20,Estonia,0,0,0,0
24/2/20,Estonia,0,0,0,0
25/2/20,Estonia,0,0,0,0
26/2/20,Estonia,0,0,0,0
27/2/20,Estonia,0,0,0,0
28/2/20,Estonia,1,0,1,0
29/2/20,Estonia,0,0,1,0
1/3/20,Estonia,0,0,1,0
2/3/20,Estonia,0,0,1,0
4/3/20,Estonia,1,0,2,0
6/3/20,Estonia,3,0,5,0
7/3/20,Estonia,5,0,10,0
11/3/20,Estonia,3,0,13,0
12/3/20,Estonia,3,0,16,0
13/3/20,Estonia,11,0,27,0
14/3/20,Estonia,52,0,79,0
15/3/20,Estonia,36,0,115,0
16/3/20,Estonia,56,0,171,0
17/3/20,Estonia,34,0,205,0
18/3/20,Estonia,20,0,225,0
19/3/20,Estonia,33,0,258,0
20/3/20,Estonia,9,0,267,0
21/3/20,Estonia,16,0,283,0
22/3/20,Estonia,23,0,306,0
23/3/20,Estonia,20,0,326,0
24/3/20,Estonia,26,0,352,0
25/3/20,Estonia,17,0,369,0
26/3/20,Estonia,35,1,404,1
27/3/20,Estonia,134,0,538,1
28/3/20,Estonia,37,0,575,1
29/3/20,Estonia,65,0,640,1
30/3/20,Estonia,39,2,679,3
31/3/20,Estonia,36,0,715,3
1/4/20,Estonia,30,1,745,4
2/4/20,Estonia,34,1,779,5
3/4/20,Estonia,79,6,858,11
4/4/20,Estonia,103,1,961,12
5/4/20,Estonia,57,1,1018,13
6/4/20,Estonia,79,2,1097,15
7/4/20,Estonia,11,4,1108,19
8/4/20,Estonia,41,2,1149,21
9/4/20,Estonia,36,3,1185,24
10/4/20,Estonia,22,0,1207,24
11/4/20,Estonia,51,0,1258,24
12/4/20,Estonia,46,0,1304,24
13/4/20,Estonia,5,1,1309,25
14/4/20,Estonia,23,3,1332,28
15/4/20,Estonia,41,3,1373,31
16/4/20,Estonia,29,4,1402,35
17/4/20,Estonia,32,1,1434,36
18/4/20,Estonia,25,2,1459,38
19/4/20,Estonia,53,0,1512,38
20/4/20,Estonia,16,2,1528,40
21/4/20,Estonia,7,0,1535,40
22/4/20,Estonia,17,3,1552,43
23/4/20,Estonia,7,1,1559,44
24/4/20,Estonia,33,1,1592,45
25/4/20,Estonia,13,1,1605,46
26/4/20,Estonia,30,0,1635,46
27/4/20,Estonia,8,3,1643,49
28/4/20,Estonia,4,1,1647,50
29/4/20,Estonia,13,0,1660,50
30/4/20,Estonia,6,0,1666,50
1/5/20,Estonia,23,2,1689,52
2/5/20,Estonia,5,0,1694,52
3/5/20,Estonia,5,1,1699,53
4/5/20,Estonia,1,2,1700,55
5/5/20,Estonia,3,0,1703,55
6/5/20,Estonia,8,0,1711,55
7/5/20,Estonia,2,0,1713,55
8/5/20,Estonia,7,1,1720,56
9/5/20,Estonia,5,0,1725,56
10/5/20,Estonia,8,4,1733,60
11/5/20,Estonia,6,0,1739,60
12/5/20,Estonia,2,1,1741,61
13/5/20,Estonia,5,0,1746,61
14/5/20,Estonia,5,0,1751,61
15/5/20,Estonia,7,1,1758,62
16/5/20,Estonia,8,1,1766,63
14/3/20,Ethiopia,1,0,1,0
15/3/20,Ethiopia,0,0,1,0
16/3/20,Ethiopia,3,0,4,0
17/3/20,Ethiopia,1,0,5,0
18/3/20,Ethiopia,0,0,5,0
19/3/20,Ethiopia,1,0,6,0
20/3/20,Ethiopia,1,0,7,0
21/3/20,Ethiopia,2,0,9,0
22/3/20,Ethiopia,0,0,9,0
23/3/20,Ethiopia,2,0,11,0
24/3/20,Ethiopia,0,0,11,0
25/3/20,Ethiopia,0,0,11,0
26/3/20,Ethiopia,1,0,12,0
27/3/20,Ethiopia,0,0,12,0
28/3/20,Ethiopia,4,0,16,0
29/3/20,Ethiopia,0,0,16,0
30/3/20,Ethiopia,0,0,16,0
31/3/20,Ethiopia,7,0,23,0
1/4/20,Ethiopia,2,0,25,0
2/4/20,Ethiopia,4,0,29,0
3/4/20,Ethiopia,0,0,29,0
4/4/20,Ethiopia,6,0,35,0
5/4/20,Ethiopia,3,0,38,0
6/4/20,Ethiopia,5,2,43,2
7/4/20,Ethiopia,1,0,44,2
8/4/20,Ethiopia,8,0,52,2
9/4/20,Ethiopia,3,0,55,2
10/4/20,Ethiopia,1,0,56,2
11/4/20,Ethiopia,9,0,65,2
12/4/20,Ethiopia,4,1,69,3
13/4/20,Ethiopia,2,0,71,3
14/4/20,Ethiopia,3,0,74,3
15/4/20,Ethiopia,8,0,82,3
16/4/20,Ethiopia,3,0,85,3
17/4/20,Ethiopia,7,0,92,3
18/4/20,Ethiopia,4,0,96,3
19/4/20,Ethiopia,9,0,105,3
20/4/20,Ethiopia,3,0,108,3
21/4/20,Ethiopia,3,0,111,3
22/4/20,Ethiopia,3,0,114,3
23/4/20,Ethiopia,2,0,116,3
24/4/20,Ethiopia,0,0,116,3
25/4/20,Ethiopia,1,0,117,3
26/4/20,Ethiopia,5,0,122,3
27/4/20,Ethiopia,1,0,123,3
28/4/20,Ethiopia,1,0,124,3
29/4/20,Ethiopia,2,0,126,3
30/4/20,Ethiopia,4,0,130,3
1/5/20,Ethiopia,1,0,131,3
2/5/20,Ethiopia,2,0,133,3
3/5/20,Ethiopia,0,0,133,3
4/5/20,Ethiopia,2,0,135,3
5/5/20,Ethiopia,5,0,140,3
6/5/20,Ethiopia,5,1,145,4
7/5/20,Ethiopia,17,0,162,4
8/5/20,Ethiopia,29,0,191,4
9/5/20,Ethiopia,3,0,194,4
10/5/20,Ethiopia,16,1,210,5
11/5/20,Ethiopia,29,0,239,5
12/5/20,Ethiopia,11,0,250,5
13/5/20,Ethiopia,11,0,261,5
14/5/20,Ethiopia,2,0,263,5
15/5/20,Ethiopia,9,0,272,5
16/5/20,Ethiopia,15,0,287,5
20/3/20,Faeroe Islands,72,0,72,0
21/3/20,Faeroe Islands,8,0,80,0
22/3/20,Faeroe Islands,12,0,92,0
23/3/20,Faeroe Islands,23,0,115,0
24/3/20,Faeroe Islands,3,0,118,0
25/3/20,Faeroe Islands,4,0,122,0
26/3/20,Faeroe Islands,10,0,132,0
27/3/20,Faeroe Islands,8,0,140,0
28/3/20,Faeroe Islands,4,0,144,0
29/3/20,Faeroe Islands,11,0,155,0
30/3/20,Faeroe Islands,4,0,159,0
31/3/20,Faeroe Islands,9,0,168,0
1/4/20,Faeroe Islands,1,0,169,0
2/4/20,Faeroe Islands,4,0,173,0
3/4/20,Faeroe Islands,4,0,177,0
4/4/20,Faeroe Islands,2,0,179,0
5/4/20,Faeroe Islands,2,0,181,0
6/4/20,Faeroe Islands,0,0,181,0
7/4/20,Faeroe Islands,2,0,183,0
8/4/20,Faeroe Islands,1,0,184,0
9/4/20,Faeroe Islands,0,0,184,0
10/4/20,Faeroe Islands,0,0,184,0
11/4/20,Faeroe Islands,0,0,184,0
12/4/20,Faeroe Islands,0,0,184,0
13/4/20,Faeroe Islands,0,0,184,0
14/4/20,Faeroe Islands,0,0,184,0
15/4/20,Faeroe Islands,0,0,184,0
16/4/20,Faeroe Islands,0,0,184,0
17/4/20,Faeroe Islands,0,0,184,0
18/4/20,Faeroe Islands,0,0,184,0
19/4/20,Faeroe Islands,0,0,184,0
20/4/20,Faeroe Islands,1,0,185,0
21/4/20,Faeroe Islands,0,0,185,0
22/4/20,Faeroe Islands,0,0,185,0
23/4/20,Faeroe Islands,0,0,185,0
24/4/20,Faeroe Islands,2,0,187,0
25/4/20,Faeroe Islands,0,0,187,0
26/4/20,Faeroe Islands,0,0,187,0
27/4/20,Faeroe Islands,0,0,187,0
28/4/20,Faeroe Islands,0,0,187,0
29/4/20,Faeroe Islands,0,0,187,0
30/4/20,Faeroe Islands,0,0,187,0
1/5/20,Faeroe Islands,0,0,187,0
2/5/20,Faeroe Islands,0,0,187,0
3/5/20,Faeroe Islands,0,0,187,0
4/5/20,Faeroe Islands,0,0,187,0
5/5/20,Faeroe Islands,0,0,187,0
6/5/20,Faeroe Islands,0,0,187,0
7/5/20,Faeroe Islands,0,0,187,0
8/5/20,Faeroe Islands,0,0,187,0
9/5/20,Faeroe Islands,0,0,187,0
10/5/20,Faeroe Islands,0,0,187,0
11/5/20,Faeroe Islands,0,0,187,0
12/5/20,Faeroe Islands,0,0,187,0
13/5/20,Faeroe Islands,0,0,187,0
14/5/20,Faeroe Islands,0,0,187,0
15/5/20,Faeroe Islands,0,0,187,0
16/5/20,Faeroe Islands,0,0,187,0
4/4/20,Falkland Islands,1,0,1,0
5/4/20,Falkland Islands,0,0,1,0
6/4/20,Falkland Islands,1,0,2,0
7/4/20,Falkland Islands,0,0,2,0
8/4/20,Falkland Islands,3,0,5,0
9/4/20,Falkland Islands,0,0,5,0
10/4/20,Falkland Islands,0,0,5,0
11/4/20,Falkland Islands,0,0,5,0
12/4/20,Falkland Islands,0,0,5,0
13/4/20,Falkland Islands,0,0,5,0
14/4/20,Falkland Islands,0,0,5,0
15/4/20,Falkland Islands,6,0,11,0
16/4/20,Falkland Islands,0,0,11,0
17/4/20,Falkland Islands,0,0,11,0
18/4/20,Falkland Islands,0,0,11,0
19/4/20,Falkland Islands,0,0,11,0
20/4/20,Falkland Islands,0,0,11,0
21/4/20,Falkland Islands,0,0,11,0
22/4/20,Falkland Islands,1,0,12,0
23/4/20,Falkland Islands,0,0,12,0
24/4/20,Falkland Islands,0,0,12,0
25/4/20,Falkland Islands,0,0,12,0
26/4/20,Falkland Islands,1,0,13,0
27/4/20,Falkland Islands,0,0,13,0
28/4/20,Falkland Islands,0,0,13,0
29/4/20,Falkland Islands,0,0,13,0
30/4/20,Falkland Islands,0,0,13,0
1/5/20,Falkland Islands,0,0,13,0
2/5/20,Falkland Islands,0,0,13,0
3/5/20,Falkland Islands,0,0,13,0
4/5/20,Falkland Islands,0,0,13,0
5/5/20,Falkland Islands,0,0,13,0
6/5/20,Falkland Islands,0,0,13,0
7/5/20,Falkland Islands,0,0,13,0
8/5/20,Falkland Islands,0,0,13,0
9/5/20,Falkland Islands,0,0,13,0
10/5/20,Falkland Islands,0,0,13,0
11/5/20,Falkland Islands,0,0,13,0
12/5/20,Falkland Islands,0,0,13,0
13/5/20,Falkland Islands,0,0,13,0
14/5/20,Falkland Islands,0,0,13,0
15/5/20,Falkland Islands,0,0,13,0
16/5/20,Falkland Islands,0,0,13,0
20/3/20,Fiji,1,0,1,0
21/3/20,Fiji,0,0,1,0
22/3/20,Fiji,1,0,2,0
23/3/20,Fiji,1,0,3,0
24/3/20,Fiji,1,0,4,0
25/3/20,Fiji,1,0,5,0
26/3/20,Fiji,0,0,5,0
27/3/20,Fiji,0,0,5,0
28/3/20,Fiji,0,0,5,0
29/3/20,Fiji,0,0,5,0
30/3/20,Fiji,0,0,5,0
31/3/20,Fiji,0,0,5,0
1/4/20,Fiji,0,0,5,0
2/4/20,Fiji,2,0,7,0
3/4/20,Fiji,0,0,7,0
4/4/20,Fiji,5,0,12,0
5/4/20,Fiji,0,0,12,0
6/4/20,Fiji,2,0,14,0
7/4/20,Fiji,0,0,14,0
8/4/20,Fiji,1,0,15,0
9/4/20,Fiji,0,0,15,0
10/4/20,Fiji,0,0,15,0
11/4/20,Fiji,1,0,16,0
12/4/20,Fiji,0,0,16,0
13/4/20,Fiji,0,0,16,0
14/4/20,Fiji,0,0,16,0
15/4/20,Fiji,0,0,16,0
16/4/20,Fiji,0,0,16,0
17/4/20,Fiji,1,0,17,0
18/4/20,Fiji,0,0,17,0
19/4/20,Fiji,0,0,17,0
20/4/20,Fiji,0,0,17,0
21/4/20,Fiji,1,0,18,0
22/4/20,Fiji,0,0,18,0
23/4/20,Fiji,0,0,18,0
24/4/20,Fiji,0,0,18,0
25/4/20,Fiji,0,0,18,0
26/4/20,Fiji,0,0,18,0
27/4/20,Fiji,0,0,18,0
28/4/20,Fiji,0,0,18,0
29/4/20,Fiji,0,0,18,0
30/4/20,Fiji,0,0,18,0
1/5/20,Fiji,0,0,18,0
2/5/20,Fiji,0,0,18,0
3/5/20,Fiji,0,0,18,0
4/5/20,Fiji,0,0,18,0
5/5/20,Fiji,0,0,18,0
6/5/20,Fiji,0,0,18,0
7/5/20,Fiji,0,0,18,0
8/5/20,Fiji,0,0,18,0
9/5/20,Fiji,0,0,18,0
10/5/20,Fiji,0,0,18,0
11/5/20,Fiji,0,0,18,0
12/5/20,Fiji,0,0,18,0
13/5/20,Fiji,0,0,18,0
14/5/20,Fiji,0,0,18,0
15/5/20,Fiji,0,0,18,0
16/5/20,Fiji,0,0,18,0
31/12/19,Finland,0,0,0,0
1/1/20,Finland,0,0,0,0
2/1/20,Finland,0,0,0,0
3/1/20,Finland,0,0,0,0
4/1/20,Finland,0,0,0,0
5/1/20,Finland,0,0,0,0
6/1/20,Finland,0,0,0,0
7/1/20,Finland,0,0,0,0
8/1/20,Finland,0,0,0,0
9/1/20,Finland,0,0,0,0
10/1/20,Finland,0,0,0,0
11/1/20,Finland,0,0,0,0
12/1/20,Finland,0,0,0,0
13/1/20,Finland,0,0,0,0
14/1/20,Finland,0,0,0,0
15/1/20,Finland,0,0,0,0
16/1/20,Finland,0,0,0,0
17/1/20,Finland,0,0,0,0
18/1/20,Finland,0,0,0,0
19/1/20,Finland,0,0,0,0
20/1/20,Finland,0,0,0,0
21/1/20,Finland,0,0,0,0
22/1/20,Finland,0,0,0,0
23/1/20,Finland,0,0,0,0
24/1/20,Finland,0,0,0,0
25/1/20,Finland,0,0,0,0
26/1/20,Finland,0,0,0,0
27/1/20,Finland,0,0,0,0
28/1/20,Finland,0,0,0,0
29/1/20,Finland,0,0,0,0
30/1/20,Finland,1,0,1,0
31/1/20,Finland,0,0,1,0
1/2/20,Finland,0,0,1,0
2/2/20,Finland,0,0,1,0
3/2/20,Finland,0,0,1,0
4/2/20,Finland,0,0,1,0
5/2/20,Finland,0,0,1,0
6/2/20,Finland,0,0,1,0
7/2/20,Finland,0,0,1,0
8/2/20,Finland,0,0,1,0
9/2/20,Finland,0,0,1,0
10/2/20,Finland,0,0,1,0
11/2/20,Finland,0,0,1,0
12/2/20,Finland,0,0,1,0
13/2/20,Finland,0,0,1,0
14/2/20,Finland,0,0,1,0
15/2/20,Finland,0,0,1,0
16/2/20,Finland,0,0,1,0
17/2/20,Finland,0,0,1,0
18/2/20,Finland,0,0,1,0
19/2/20,Finland,0,0,1,0
20/2/20,Finland,0,0,1,0
21/2/20,Finland,0,0,1,0
22/2/20,Finland,0,0,1,0
23/2/20,Finland,0,0,1,0
24/2/20,Finland,0,0,1,0
25/2/20,Finland,0,0,1,0
26/2/20,Finland,0,0,1,0
27/2/20,Finland,1,0,2,0
28/2/20,Finland,0,0,2,0
29/2/20,Finland,1,0,3,0
1/3/20,Finland,0,0,3,0
2/3/20,Finland,3,0,6,0
4/3/20,Finland,1,0,7,0
6/3/20,Finland,5,0,12,0
7/3/20,Finland,7,0,19,0
9/3/20,Finland,11,0,30,0
10/3/20,Finland,10,0,40,0
12/3/20,Finland,19,0,59,0
13/3/20,Finland,96,0,155,0
14/3/20,Finland,28,0,183,0
15/3/20,Finland,27,0,210,0
16/3/20,Finland,57,0,267,0
17/3/20,Finland,5,0,272,0
18/3/20,Finland,47,0,319,0
19/3/20,Finland,50,0,369,0
20/3/20,Finland,31,0,400,0
21/3/20,Finland,50,0,450,0
22/3/20,Finland,71,1,521,1
23/3/20,Finland,105,0,626,1
24/3/20,Finland,74,0,700,1
25/3/20,Finland,92,0,792,1
26/3/20,Finland,88,2,880,3
27/3/20,Finland,78,1,958,4
28/3/20,Finland,67,3,1025,7
29/3/20,Finland,193,2,1218,9
30/3/20,Finland,0,2,1218,11
31/3/20,Finland,95,2,1313,13
1/4/20,Finland,71,4,1384,17
2/4/20,Finland,62,0,1446,17
3/4/20,Finland,72,2,1518,19
4/4/20,Finland,97,1,1615,20
5/4/20,Finland,267,5,1882,25
6/4/20,Finland,45,2,1927,27
7/4/20,Finland,249,0,2176,27
8/4/20,Finland,132,7,2308,34
9/4/20,Finland,179,6,2487,40
10/4/20,Finland,118,2,2605,42
11/4/20,Finland,164,6,2769,48
12/4/20,Finland,136,1,2905,49
13/4/20,Finland,69,7,2974,56
14/4/20,Finland,90,3,3064,59
15/4/20,Finland,97,5,3161,64
16/4/20,Finland,76,8,3237,72
17/4/20,Finland,132,3,3369,75
18/4/20,Finland,120,7,3489,82
